M_ac_e_out,M_acald_e_out,M_akg_e_out,M_co2_e_in,M_co2_e_out,M_etoh_e_out,M_for_e_out,M_glc__D_e_in,M_glc__D_e_out,M_glu__L_e_out,M_h2o_e_in,M_h2o_e_out,M_h_e_in,M_h_e_out,M_lac__D_e_out,M_nh4_e_in,M_nh4_e_out,M_o2_e_in,M_o2_e_out,M_pi_e_in,M_pi_e_out,M_pyr_e_out,M_succ_e_out,objective_out
6.312114436000000000e+09,5.531091601800000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,8.250715126000000000e+09,6.395699862200000000e+10,7.041181242240000000e+11,-3.807602938660000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.638358790600000000e+11,0.000000000000000000e+00,-4.169941555200000000e+10,0.000000000000000000e+00,-1.095710875200000000e+10,0.000000000000000000e+00,-2.813226965800000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.647340000000000000e+09
5.957250734579126272e+19,1.429958507647982633e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454645925548678840e+20,1.802739982366079975e+21,-9.870893416815570452e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.262897263564302320e+21,0.000000000000000000e+00,-1.088887664437954478e+20,0.000000000000000000e+00,-1.783960158130954240e+19,0.000000000000000000e+00,-7.346117684800292454e+19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.996933070052000154e+19
2.891788089620000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.650143025200000000e+10,1.279139972440000000e+11,5.785725081780000000e+11,-3.466887175970000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174562597940000000e+12,0.000000000000000000e+00,-8.339883110400000000e+10,0.000000000000000000e+00,-1.601915075490000000e+11,0.000000000000000000e+00,-5.626453931600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529468000000000000e+10
8.341242685155738911e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.909291851097357681e+20,1.460542203260185870e+21,-9.017098026271271813e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.095836019480622268e+21,0.000000000000000000e+00,-2.177775328875908956e+20,0.000000000000000000e+00,-3.931688300746147758e+20,0.000000000000000000e+00,-1.469223536960058491e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.993866140104000307e+19
1.262422887200000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.650143025200000000e+10,5.427458673790000000e+11,7.168497982230000000e+11,-6.232432976870000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.451117178030000000e+12,0.000000000000000000e+00,-8.339883110400000000e+10,0.000000000000000000e+00,-2.191421750400000000e+10,0.000000000000000000e+00,-5.626453931600000000e+10,0.000000000000000000e+00,4.148318701350000000e+11,0.000000000000000000e+00,1.529468000000000000e+10
1.191450146915825254e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.363398065845722677e+21,1.818031830172181463e+21,-1.616689056451118498e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.810815273304613454e+21,0.000000000000000000e+00,-2.177775328875908956e+20,0.000000000000000000e+00,-3.567920316261908480e+19,0.000000000000000000e+00,-1.469223536960058491e+20,0.000000000000000000e+00,1.072468880735987040e+21,0.000000000000000000e+00,3.993866140104000307e+19
1.728760739336000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.075786638600000000e+10,2.362854465382000000e+12,4.979753565564000000e+12,-2.805590332076000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,-1.659327480540000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,8.395976349300000000e+12,0.000000000000000000e+00,-4.586935710720000000e+11,0.000000000000000000e+00,-1.205281962720000000e+11,0.000000000000000000e+00,-3.094549662380000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.412074000000000000e+10
4.945173103747652387e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.889986041047494427e+21,1.268034726778696525e+22,-7.283086489377171309e+21,0.000000000000000000e+00,0.000000000000000000e+00,-4.289875522943948161e+21,0.000000000000000000e+00,0.000000000000000000e+00,2.203195288391136156e+22,0.000000000000000000e+00,-1.197776430881750122e+21,0.000000000000000000e+00,-1.962356173944049500e+20,0.000000000000000000e+00,-8.080729453280321864e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.196626377057200046e+20
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300286050400000000e+10,2.684522233600000000e+11,6.166600850480000000e+11,-1.263844910073000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.936950985458000000e+12,1.681419881066000000e+12,-1.667976622080000000e+11,0.000000000000000000e+00,-4.382843500800000000e+10,0.000000000000000000e+00,-1.125290786320000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,1.262422887200000000e+10,3.058936000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.010033849110541107e+20,1.610270913563971289e+21,-3.397202508103163052e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.949279337011079021e+21,4.498379298654217306e+21,-4.355550657751817912e+20,0.000000000000000000e+00,-7.135840632523816960e+19,0.000000000000000000e+00,-2.938447073920116982e+20,0.000000000000000000e+00,0.000000000000000000e+00,1.191450146915825254e+20,7.987732280208000614e+19
0.000000000000000000e+00,1.681419881066000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,2.475214537800000000e+10,2.013391675200000000e+11,2.143914944852000000e+12,-1.158061167688000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.623068209360000000e+12,0.000000000000000000e+00,-1.250982466560000000e+11,0.000000000000000000e+00,-3.287132625600000000e+10,0.000000000000000000e+00,-8.439680897400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,9.468171654000000000e+09,2.294202000000000000e+10
0.000000000000000000e+00,1.499459766218072523e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752508462277635277e+20,1.902027494609065345e+21,-1.036733097803049730e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.362184775807287689e+21,0.000000000000000000e+00,-1.088887664437954478e+20,0.000000000000000000e+00,-1.783960158130954240e+19,0.000000000000000000e+00,-7.346117684800292454e+19,0.000000000000000000e+00,0.000000000000000000e+00,2.978625367289563136e+19,1.996933070052000154e+19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300286050400000000e+10,1.109162163893000000e+12,1.457370025581000000e+12,-1.263844910073000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.936950985458000000e+12,0.000000000000000000e+00,-1.667976622080000000e+11,0.000000000000000000e+00,-4.382843500800000000e+10,0.000000000000000000e+00,-1.125290786320000000e+11,0.000000000000000000e+00,8.407099405330000000e+11,1.262422887200000000e+10,3.058936000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.950193034238162895e+21,3.859460562891079942e+21,-3.397202508103163052e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.949279337011079021e+21,0.000000000000000000e+00,-4.355550657751817912e+20,0.000000000000000000e+00,-7.135840632523816960e+19,0.000000000000000000e+00,-2.938447073920116982e+20,0.000000000000000000e+00,2.249189649327108653e+21,1.191450146915825254e+20,7.987732280208000614e+19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.237607268900000000e+11,6.050955480798000000e+12,1.071957472426000000e+13,-5.790305838440000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,-3.362839762132000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,1.647818080893200000e+13,0.000000000000000000e+00,-6.254912332800000000e+11,0.000000000000000000e+00,-1.643566312800000000e+11,0.000000000000000000e+00,-4.219840448700000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,1.728760739336000000e+12,1.147101000000000000e+11
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074926705958606995e+21,1.902027494609065345e+21,-1.036733097803049730e+21,0.000000000000000000e+00,0.000000000000000000e+00,-5.997839064872289567e+20,0.000000000000000000e+00,0.000000000000000000e+00,2.961968682294516908e+21,0.000000000000000000e+00,-1.088887664437954478e+20,0.000000000000000000e+00,-1.783960158130954240e+19,0.000000000000000000e+00,-7.346117684800292454e+19,0.000000000000000000e+00,0.000000000000000000e+00,3.296782069165101548e+20,1.996933070052000154e+19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.402621571420000000e+11,2.822341830346000000e+12,7.665065004652000000e+12,-4.320453442144000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.374310659899600000e+13,0.000000000000000000e+00,-7.088900643840000000e+11,0.000000000000000000e+00,-1.867690729850000000e+12,0.000000000000000000e+00,-4.782485841860000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,1.735072853772000000e+12,1.300047800000000000e+11
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274599541431198967e+24,3.466842307748191705e+24,-1.981812684761799697e+24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.333793676410535572e+24,0.000000000000000000e+00,-3.155302418433032931e+23,0.000000000000000000e+00,-8.184642603157877036e+23,0.000000000000000000e+00,-2.128706537318368139e+23,0.000000000000000000e+00,0.000000000000000000e+00,8.530824321142685423e+23,5.786572803757762517e+22
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.281354468800000000e+10,1.468503405520000000e+11,3.272663858320000000e+11,-6.295554121230000000e+11,0.000000000000000000e+00,6.312114436000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.463741406902000000e+12,8.170395113980000000e+11,-8.971094554000000000e+10,0.000000000000000000e+00,-2.507027472200000000e+10,0.000000000000000000e+00,-5.626453931600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529468000000000000e+10
0.000000000000000000e+00,1.634079022796000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,3.422031703200000000e+10,2.202755108280000000e+11,2.124978601544000000e+12,-1.148592996034000000e+12,0.000000000000000000e+00,9.468171654000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.604131866052000000e+12,0.000000000000000000e+00,-1.345664183100000000e+11,0.000000000000000000e+00,-3.760541208300000000e+10,0.000000000000000000e+00,-8.439680897400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.294202000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.281354468800000000e+10,5.553700962510000000e+11,7.357861415310000000e+11,-6.295554121230000000e+11,0.000000000000000000e+00,6.312114436000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.463741406902000000e+12,0.000000000000000000e+00,-8.971094554000000000e+10,0.000000000000000000e+00,-2.507027472200000000e+10,0.000000000000000000e+00,-5.626453931600000000e+10,0.000000000000000000e+00,4.085197556990000000e+11,0.000000000000000000e+00,1.529468000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.995478689020000000e+11,3.625921258610000000e+12,7.520368155044000000e+12,-4.219403785586000000e+12,0.000000000000000000e+00,8.675364268860000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170993125521600000e+13,0.000000000000000000e+00,-1.534727075718000000e+12,0.000000000000000000e+00,-1.426121464873000000e+12,0.000000000000000000e+00,-4.501163145280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223574400000000000e+11
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.703386172000000000e+10,2.001204874176000000e+12,3.269284498774000000e+12,-2.186668163856000000e+12,0.000000000000000000e+00,8.328197974880000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.701952295750000000e+12,0.000000000000000000e+00,-1.041316875248000000e+12,0.000000000000000000e+00,-6.267568680500000000e+10,0.000000000000000000e+00,-1.406613482900000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.823670000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.099120859091873300e+20,6.681380095404834816e+20,-4.525276858467114025e+20,0.000000000000000000e+00,1.715410019400023409e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.186696192341962654e+21,0.000000000000000000e+00,-2.130645971187542917e+20,0.000000000000000000e+00,-6.802945964080480256e+18,0.000000000000000000e+00,-2.801365345952074957e+19,0.000000000000000000e+00,0.000000000000000000e+00,1.135867711425806746e+19,7.615095946807499776e+18
0.000000000000000000e+00,0.000000000000000000e+00,7.790280546751209150e+23,0.000000000000000000e+00,0.000000000000000000e+00,1.390098162148000771e+25,2.209394279335528797e+25,-1.516760728398879289e+25,0.000000000000000000e+00,5.220344500253095031e+24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933112407134759534e+25,0.000000000000000000e+00,-6.644279930841892651e+24,0.000000000000000000e+00,-2.332879835894406248e+23,0.000000000000000000e+00,-9.606498071645774718e+23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.611383932271121368e+23
2.271735422851613491e+19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.826512608349679124e+20,6.329261104862834196e+20,-4.309461993296210821e+20,0.000000000000000000e+00,1.635899279600216965e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.135582145327801434e+21,0.000000000000000000e+00,-2.051135231387736146e+20,0.000000000000000000e+00,-6.802945964080480256e+18,0.000000000000000000e+00,-2.801365345952074957e+19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.615095946807499776e+18
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.417251570606477473e+24,3.906518782788840806e+24,-2.702046822909447412e+24,0.000000000000000000e+00,1.112050466854363587e+24,0.000000000000000000e+00,1.339642378855596362e+23,0.000000000000000000e+00,7.031438505711944298e+24,0.000000000000000000e+00,-1.356915107623463612e+24,0.000000000000000000e+00,-4.011697235018259209e+22,0.000000000000000000e+00,-1.651965144507938578e+23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.490622079832382505e+22
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.881410965580000000e+11,5.186575111130000000e+12,8.990813984924000000e+12,-4.925925468772000000e+12,0.000000000000000000e+00,8.643803696680000000e+11,-1.634079022796000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,1.302065933026000000e+13,0.000000000000000000e+00,-1.489871602948000000e+12,0.000000000000000000e+00,-5.965468161140000000e+11,0.000000000000000000e+00,-4.219840448700000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147101000000000000e+11
0.000000000000000000e+00,0.000000000000000000e+00,1.082281453310996000e+15,0.000000000000000000e+00,5.326309051968254000e+15,3.614523718211321600e+16,8.092328831177784000e+16,-1.615104452320409280e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.745678555099415040e+17,2.125707507656684480e+17,-2.144947046988441600e+16,0.000000000000000000e+00,-6.177291197835514000e+15,0.000000000000000000e+00,-1.447076126349101400e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933661691220000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,6.717040664454068932e+24,0.000000000000000000e+00,0.000000000000000000e+00,2.983580129945963202e+25,5.546669731571064385e+25,-9.702151897796327174e+25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.265972232706032157e+26,1.125288944352668629e+26,-1.227764794017670560e+25,0.000000000000000000e+00,-2.011487086883226792e+24,0.000000000000000000e+00,-8.283044211694551112e+24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.251622641611044949e+24
0.000000000000000000e+00,2.834276676875579520e+17,1.082281453310996000e+15,0.000000000000000000e+00,5.326309051968254000e+15,3.614523718211321600e+16,3.643509559993358080e+17,-1.969389036929856640e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.454247724318309760e+17,0.000000000000000000e+00,-2.144947046988441600e+16,0.000000000000000000e+00,-6.177291197835514000e+15,0.000000000000000000e+00,-1.447076126349101400e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933661691220000000e+15
0.000000000000000000e+00,1.500385259136891562e+26,6.717040664454068932e+24,0.000000000000000000e+00,0.000000000000000000e+00,2.983580129945963202e+25,2.055052232293997829e+26,-1.157763347171744184e+26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.641068547490255090e+26,0.000000000000000000e+00,-1.227764794017670560e+25,0.000000000000000000e+00,-2.011487086883226792e+24,0.000000000000000000e+00,-8.283044211694551112e+24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.251622641611044949e+24
0.000000000000000000e+00,0.000000000000000000e+00,1.082281453310996000e+15,0.000000000000000000e+00,5.326309051968254000e+15,1.424306125649474400e+17,1.872086636946120640e+17,-1.615104452320409280e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.745678555099415040e+17,0.000000000000000000e+00,-2.144947046988441600e+16,0.000000000000000000e+00,-6.177291197835514000e+15,0.000000000000000000e+00,-1.447076126349101400e+16,0.000000000000000000e+00,1.062853753828342240e+17,0.000000000000000000e+00,3.933661691220000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,6.717040664454068932e+24,0.000000000000000000e+00,0.000000000000000000e+00,8.610024851709306345e+25,1.117311445333440667e+26,-9.702151897796327174e+25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.265972232706032157e+26,0.000000000000000000e+00,-1.227764794017670560e+25,0.000000000000000000e+00,-2.011487086883226792e+24,0.000000000000000000e+00,-8.283044211694551112e+24,0.000000000000000000e+00,5.626444721763343143e+25,0.000000000000000000e+00,2.251622641611044949e+24
0.000000000000000000e+00,0.000000000000000000e+00,3.750606259380752587e+22,0.000000000000000000e+00,4.395013892724992718e+22,2.700589012777913706e+23,4.456375335126864673e+23,-2.452353604045429182e+23,0.000000000000000000e+00,0.000000000000000000e+00,-1.075882215142770029e+23,0.000000000000000000e+00,0.000000000000000000e+00,6.404644434336915579e+23,0.000000000000000000e+00,-3.256859711835638805e+22,0.000000000000000000e+00,-2.731088890238737580e+22,0.000000000000000000e+00,-2.197221578258833107e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.972820774346462069e+21
0.000000000000000000e+00,0.000000000000000000e+00,2.010281753211054875e+33,0.000000000000000000e+00,0.000000000000000000e+00,6.589506525537734639e+33,9.690835079577622908e+33,-6.408096177242162583e+33,0.000000000000000000e+00,0.000000000000000000e+00,-1.622808887860335934e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.631689123782844806e+34,0.000000000000000000e+00,-7.082368061760527932e+32,0.000000000000000000e+00,-1.160327447911855868e+32,0.000000000000000000e+00,-4.778078673121782481e+32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.298849776584603930e+32
0.000000000000000000e+00,0.000000000000000000e+00,5.019067480163765086e+22,0.000000000000000000e+00,5.949878506105444342e+22,2.227256239346010565e+23,4.643849569945298550e+23,-2.645720026557756054e+23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.378321067682574128e+23,0.000000000000000000e+00,-4.704352917095922952e+22,0.000000000000000000e+00,-1.091821682849242635e+23,0.000000000000000000e+00,-3.173764501929425319e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.627407785167112110e+21
0.000000000000000000e+00,0.000000000000000000e+00,3.623438134361968772e+38,0.000000000000000000e+00,0.000000000000000000e+00,9.037255616238625996e+38,1.472529283316856868e+39,-1.022939992286446384e+39,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.690256964430432572e+39,0.000000000000000000e+00,-1.340203792505642075e+38,0.000000000000000000e+00,-1.664679579419375453e+38,0.000000000000000000e+00,-9.041607415438866239e+37,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.457826790833410420e+37
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.911633185749168000e+15,2.301454333476448000e+16,5.286657742120756800e+16,-1.074030597913662080e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.488100024622018240e+17,1.433372560237454720e+17,-1.429964697992294400e+16,0.000000000000000000e+00,-4.298574374108842000e+15,0.000000000000000000e+00,-9.647174175660676000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.622441127480000000e+15
0.000000000000000000e+00,2.866745120474909440e+17,0.000000000000000000e+00,0.000000000000000000e+00,5.867449778623752000e+15,3.452181500214672000e+16,3.659743781793022720e+17,-1.969389036929856640e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.448836317051754880e+17,0.000000000000000000e+00,-2.144947046988441600e+16,0.000000000000000000e+00,-6.447861561163263000e+15,0.000000000000000000e+00,-1.447076126349101400e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933661691220000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.911633185749168000e+15,9.468317134663721600e+16,1.245352054330803040e+17,-1.074030597913662080e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.488100024622018240e+17,0.000000000000000000e+00,-1.429964697992294400e+16,0.000000000000000000e+00,-4.298574374108842000e+15,0.000000000000000000e+00,-9.647174175660676000e+15,0.000000000000000000e+00,7.166862801187273600e+16,0.000000000000000000e+00,2.622441127480000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693066792324610340e+22,8.928560937313992756e+22,1.597346733952886920e+23,-7.487852713220876796e+22,0.000000000000000000e+00,0.000000000000000000e+00,-4.797039279895484563e+22,0.000000000000000000e+00,0.000000000000000000e+00,1.993472764837840604e+23,0.000000000000000000e+00,-1.076767707482291595e+22,0.000000000000000000e+00,-1.522943759916579212e+22,0.000000000000000000e+00,-7.264351095795016008e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.974706036315822490e+21
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.725794253699818088e+22,4.324077437137481997e+22,1.161874685294340011e+23,-5.388312343642622447e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.602014719610955571e+23,0.000000000000000000e+00,-1.196408563869213000e+22,0.000000000000000000e+00,-3.957428282080178366e+22,0.000000000000000000e+00,-8.071501217550018019e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.194117818128691626e+21
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.428704598780000000e+11,0.000000000000000000e+00,4.844391059160000000e+11,-1.044934067068000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.771081608540000000e+11,0.000000000000000000e+00,2.534765139114000000e+12,1.129892190798000000e+12,-2.501964933120000000e+11,0.000000000000000000e+00,-6.320434741920000000e+11,0.000000000000000000e+00,-1.687936179480000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.588404000000000000e+10
0.000000000000000000e+00,1.506522921064000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,4.428704598780000000e+11,0.000000000000000000e+00,1.990962026980000000e+12,-1.233249432201000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.771081608540000000e+11,0.000000000000000000e+00,2.911395869380000000e+12,0.000000000000000000e+00,-2.501964933120000000e+11,0.000000000000000000e+00,-6.320434741920000000e+11,0.000000000000000000e+00,-1.687936179480000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.588404000000000000e+10
3.766307302660000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.428704598780000000e+11,0.000000000000000000e+00,8.610698361820000000e+11,-6.683033368020000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.771081608540000000e+11,0.000000000000000000e+00,2.158134408848000000e+12,0.000000000000000000e+00,-2.501964933120000000e+11,0.000000000000000000e+00,-8.203588393250000000e+11,0.000000000000000000e+00,-1.687936179480000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.588404000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.328611379634000000e+12,0.000000000000000000e+00,1.453317317748000000e+12,-2.193225375539000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.837847403626000000e+12,0.000000000000000000e+00,5.721141766012000000e+12,0.000000000000000000e+00,-7.505894799360000000e+11,0.000000000000000000e+00,-2.649391883108000000e+12,0.000000000000000000e+00,-5.063808538440000000e+11,0.000000000000000000e+00,1.506522921064000000e+12,0.000000000000000000e+00,1.376521200000000000e+11
